,genre_ids,id,original_language,original_title,popularity,release_date,title,vote_average,vote_count,genre_list,action,adventure,animation,comedy,crime,documentary,drama,family,fantasy,history,horror,music,mystery,romance,scifi,TV_movie,thriller,war,western
18350,"[99, 36]",411918,en,Targeted: Exposing the Gun Control Agenda,1.4569999999999999,2016-09-29,Targeted: Exposing the Gun Control Agenda,4.3,4,"['Documentary', 'History']",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
18351,"[18, 35]",352164,en,Summer of 8,1.456,2016-04-26,Summer of 8,6.9,32,"['Drama', 'Comedy']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18352,"[10770, 10749]",401687,en,Hopeless Romantic,1.455,2016-06-04,Hopeless Romantic,4.6,6,"['TV Movie', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
18353,"[53, 80]",447664,en,Dead Draw,1.454,2016-09-30,Dead Draw,5.0,19,"['Thriller', 'Crime']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18354,"[18, 35]",381009,en,Donald Cried,1.4480000000000002,2017-03-03,Donald Cried,6.1,12,"['Drama', 'Comedy']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18355,"[12, 16]",426156,en,Infinity Train,1.443,2016-11-02,Infinity Train,7.3,7,"['Adventure', 'Animation']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18356,[35],451939,en,Last Day of School,1.443,2016-07-01,Last Day of School,4.3,7,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18357,[99],381275,en,Eva Hesse,1.442,2016-04-27,Eva Hesse,7.0,4,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18358,[80],445262,en,Strip Club Slayer,1.442,2016-10-07,Strip Club Slayer,6.5,2,['Crime'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18359,[99],384845,en,Fittest On Earth (The Story of the 2015 Reebok CrossFit Games),1.439,2016-02-27,Fittest On Earth (The Story of the 2015 Reebok CrossFit Games),7.5,13,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18360,"[35, 18]",406204,en,People You May Know,1.439,2016-07-07,People You May Know,5.8,15,"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18361,"[53, 18, 10770]",388561,en,The Stepchild,1.439,2016-03-12,The Stepchild,5.8,5,"['Thriller', 'Drama', 'TV Movie']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
18362,[99],376389,en,Sky Ladder: The Art of Cai Guo-Qiang,1.433,2016-01-21,Sky Ladder: The Art of Cai Guo-Qiang,7.8,16,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18363,"[10770, 10749, 10751, 35]",400190,en,Secret Summer,1.4269999999999998,2016-04-02,Secret Summer,5.9,16,"['TV Movie', 'Romance', 'Family', 'Comedy']",0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
18364,[99],389296,en,The Kids Menu,1.426,2016-02-01,The Kids Menu,7.2,6,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18365,0,396451,en,Bad Girls Behind Bars,1.425,2016-01-26,Bad Girls Behind Bars,10.0,2,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18366,"[35, 27]",437041,en,Massacre on Aisle 12,1.425,2016-11-05,Massacre on Aisle 12,5.0,15,"['Comedy', 'Horror']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18367,[99],379500,en,Under the Gun,1.4240000000000002,2016-05-13,Under the Gun,5.8,11,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18368,"[80, 28]",370464,en,The Masked Saint,1.42,2016-01-08,The Masked Saint,3.5,16,"['Crime', 'Action']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18369,[99],407897,en,Vintage Tomorrows,1.415,2016-07-19,Vintage Tomorrows,7.5,4,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18370,"[28, 18, 53, 10770]",407454,en,A Mother's Revenge,1.4140000000000001,2016-05-08,A Mother's Revenge,6.0,5,"['Action', 'Drama', 'Thriller', 'TV Movie']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
18371,[27],424060,en,The Witching,1.413,2016-11-03,The Witching,3.5,8,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18372,"[35, 18, 10751]",416987,en,After the Reality,1.412,2016-04-21,After the Reality,5.2,5,"['Comedy', 'Drama', 'Family']",0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18373,"[18, 27, 53]",427800,en,Capture Kill Release,1.405,2016-10-09,Capture Kill Release,4.3,24,"['Drama', 'Horror', 'Thriller']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
18374,[99],381026,en,Look & See: A Portrait of Wendell Berry,1.401,2017-01-20,Look & See: A Portrait of Wendell Berry,7.0,3,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18375,"[28, 27, 53]",402462,en,Parasites,1.401,2016-09-09,Parasites,3.3,6,"['Action', 'Horror', 'Thriller']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
18376,[10402],437597,en,Swans - The Glowing Man Live,1.4,2016-06-17,Swans - The Glowing Man Live,10.0,1,['Music'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18377,"[14, 12, 18]",425245,en,Lookouts,1.4,2016-08-08,Lookouts,9.0,1,"['Fantasy', 'Adventure', 'Drama']",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
18378,"[10751, 10402, 10770]",381950,en,Disneyland 60th Anniversary TV Special,1.4,2016-02-21,Disneyland 60th Anniversary TV Special,8.8,4,"['Family', 'Music', 'TV Movie']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
18379,[99],383254,de,Die Geträumten,1.4,2016-04-19,The Dreamed Ones,8.6,7,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18380,[99],426545,en,Fight For Space,1.4,2016-11-14,Fight For Space,8.3,3,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18381,[99],394109,fr,La supplication,1.4,2016-04-17,Voices from Chernobyl,8.2,3,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18382,0,536529,en,Shake Off the World,1.4,2016-07-15,Shake Off the World,8.0,1,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18383,"[10751, 12, 16, 14]",419645,ko,달빛궁궐,1.4,2016-12-01,Lost in the Moonlight,8.0,3,"['Family', 'Adventure', 'Animation', 'Fantasy']",0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
18384,[18],402737,en,Texas Heart,1.4,2016-05-20,Texas Heart,8.0,2,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18385,[99],373339,en,Norman Lear: Just Another Version of You,1.4,2016-01-21,Norman Lear: Just Another Version of You,7.8,8,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18386,0,427573,en,Empire State Of The Dead,1.4,2016-05-28,Empire State Of The Dead,7.5,2,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18387,[35],396109,en,Gary Gulman: It's About Time,1.4,2016-05-01,Gary Gulman: It's About Time,7.5,6,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18388,[99],385808,en,Keep Quiet,1.4,2016-04-14,Keep Quiet,7.5,6,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18389,"[99, 18]",382868,en,Free Kick,1.4,2016-05-22,Free Kick,7.5,2,"['Documentary', 'Drama']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18390,[35],405325,en,Dwayne Perkins: Take Note,1.4,2016-07-01,Dwayne Perkins: Take Note,7.4,5,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18391,"[18, 27]",422112,en,Scream: Halloween Special,1.4,2016-10-18,Scream: Halloween Special,7.4,13,"['Drama', 'Horror']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
18392,"[35, 27, 53]",359252,en,The Chickening,1.4,2016-01-26,The Chickening,7.2,9,"['Comedy', 'Horror', 'Thriller']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
18393,"[10770, 53, 80, 18]",409393,en,Killer Assistant,1.4,2016-04-01,Killer Assistant,7.2,5,"['TV Movie', 'Thriller', 'Crime', 'Drama']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
18394,"[18, 10749]",418220,en,What Separates Us,1.4,2016-10-06,What Separates Us,7.0,4,"['Drama', 'Romance']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18395,[99],414260,en,Building Star Trek,1.4,2016-09-04,Building Star Trek,7.0,1,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18396,[99],413782,en,Mifune: The Last Samurai,1.4,2016-11-25,Mifune: The Last Samurai,7.0,17,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18397,"[53, 18]",413764,pl,Plac Zabaw,1.4,2016-09-25,Playground,7.0,8,"['Thriller', 'Drama']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
18398,"[35, 10749]",409289,zh,我最好朋友的婚礼,1.4,2016-08-12,My Best Friend's Wedding,7.0,2,"['Comedy', 'Romance']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18399,"[28, 99]",406231,en,Citizen Soldier,1.4,2016-08-05,Citizen Soldier,7.0,6,"['Action', 'Documentary']",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18400,[99],390996,en,Shot! The Psycho-Spiritual Mantra of Rock,1.4,2016-04-22,Shot! The Psycho-Spiritual Mantra of Rock,7.0,10,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18401,[99],381399,en,Class Divide,1.4,2016-04-18,Class Divide,6.7,3,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18402,"[16, 10751, 35]",427004,en,Marine Life Interviews,1.4,2016-11-15,Marine Life Interviews,6.6,16,"['Animation', 'Family', 'Comedy']",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18403,"[28, 12, 14]",411442,zh,盗墓笔记,1.4,2016-08-26,Time Raiders,6.6,5,"['Action', 'Adventure', 'Fantasy']",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18404,[99],219077,en,Ukraine Is Not a Brothel,1.4,2016-03-08,Ukraine Is Not a Brothel,6.6,7,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18405,"[16, 10751]",425674,en,Arlo: The Burping Pig,1.4,2016-11-15,Arlo: The Burping Pig,6.5,4,"['Animation', 'Family']",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18406,"[28, 18, 80, 53]",385031,en,Dirty Lies,1.4,2016-02-27,Dirty Lies,6.5,4,"['Action', 'Drama', 'Crime', 'Thriller']",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
18407,"[18, 10770]",384081,en,Pregnant At 17,1.4,2016-02-20,Pregnant At 17,6.5,2,"['Drama', 'TV Movie']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18408,"[18, 53]",424208,en,Alcoholist,1.4,2016-10-07,Alcoholist,6.3,7,"['Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
18409,[35],416290,en,Cedric the Entertainer: Live from the Ville,1.4,2016-09-16,Cedric the Entertainer: Live from the Ville,6.1,10,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18410,[18],376049,en,The Breaks,1.4,2016-01-04,The Breaks,6.1,5,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18411,"[18, 10751, 80]",410311,en,Delinquent,1.4,2016-07-05,Delinquent,6.0,6,"['Drama', 'Family', 'Crime']",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18412,"[18, 10749]",404459,en,Road to Yesterday,1.4,2016-07-01,Road to Yesterday,6.0,6,"['Drama', 'Romance']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18413,0,403076,en,Lowriders,1.4,2016-06-01,Lowriders,6.0,4,['none'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18414,[18],345916,en,Do You Take This Man,1.4,2017-07-07,Do You Take This Man,6.0,3,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18415,"[53, 18]",337515,en,Reparation,1.4,2016-09-04,Reparation,6.0,3,"['Thriller', 'Drama']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
18416,"[99, 18]",430472,en,Running for His Life: The Lawrence Phillips Story,1.4,2016-12-16,Running for His Life: The Lawrence Phillips Story,5.8,12,"['Documentary', 'Drama']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18417,"[18, 10402, 10770]",379297,en,Toni Braxton: Unbreak My Heart,1.4,2016-01-23,Toni Braxton: Unbreak My Heart,5.8,10,"['Drama', 'Music', 'TV Movie']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
18418,[28],379371,en,Pre Vis Action,1.4,2016-01-25,Pre Vis Action,5.7,10,['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18419,"[53, 10770]",385931,en,Wrong Swipe,1.4,2016-03-06,Wrong Swipe,5.5,12,"['Thriller', 'TV Movie']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
18420,[35],390432,en,A Weekend with the Family,1.4,2016-04-01,A Weekend with the Family,5.4,5,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18421,"[10770, 18]",428119,en,The Rooftop Christmas Tree,1.4,2016-11-27,The Rooftop Christmas Tree,5.3,6,"['TV Movie', 'Drama']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18422,"[12, 10751]",385760,en,Timber the Treasure Dog,1.4,2016-02-05,Timber the Treasure Dog,5.3,3,"['Adventure', 'Family']",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18423,"[35, 18, 10749]",444935,es,Como una novia sin sexo,1.4,2016-10-13,Bromance,5.3,4,"['Comedy', 'Drama', 'Romance']",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18424,[35],392013,en,Super Sex,1.4,2016-04-15,Super Sex,5.3,2,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18425,"[10770, 53]",392418,en,The Cheerleader Murders,1.4,2016-04-09,The Cheerleader Murders,5.2,5,"['TV Movie', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
18426,[18],492888,en,Undeserved,1.4,2016-09-01,Undeserved,5.0,1,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18427,"[10749, 35]",461689,en,The Wedding Party,1.4,2016-09-10,The Wedding Party,5.0,2,"['Romance', 'Comedy']",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18428,[99],430264,en,Canvas of My Life,1.4,2016-12-08,Canvas of My Life,5.0,2,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18429,[27],425723,en,Lake Fear 2: The Swamp,1.4,2016-11-12,Lake Fear 2: The Swamp,5.0,1,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18430,[28],421750,en,Deadly Inferno,1.4,2016-10-31,Deadly Inferno,5.0,5,['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18431,"[35, 18, 10749]",414280,en,Happy,1.4,2016-07-28,Happy,5.0,3,"['Comedy', 'Drama', 'Romance']",0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18432,"[18, 80]",394770,en,11:55,1.4,2017-06-09,11:55,5.0,8,"['Drama', 'Crime']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18433,[35],379008,en,Whitney Cummings: I'm Your Girlfriend,1.4,2016-01-23,Whitney Cummings: I'm Your Girlfriend,5.0,5,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18434,[99],373480,en,Kiki,1.4,2016-01-26,Kiki,5.0,6,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18435,"[28, 18, 53]",364160,en,Caged No More,1.4,2016-01-15,Caged No More,4.8,4,"['Action', 'Drama', 'Thriller']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
18436,[53],401358,en,Fair Chase,1.4,2016-06-07,Hunting Season,4.5,6,['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18437,"[53, 9648]",396099,en,Still Alive,1.4,2016-06-03,Still Alive,4.5,2,"['Thriller', 'Mystery']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
18438,"[10751, 18, 10749]",402025,en,Heartland,1.4,2016-09-24,Heartland,4.4,9,"['Family', 'Drama', 'Romance']",0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
18439,[53],412818,en,911 Nightmare,1.4,2016-01-10,911 Nightmare,4.4,7,['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18440,"[35, 16]",400465,en,Hitler's Folly,1.4,2016-06-03,Hitler's Folly,4.3,5,"['Comedy', 'Animation']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18441,"[53, 18, 14]",296293,en,As They Continue to Fall,1.4,2016-06-01,As They Continue to Fall,4.3,2,"['Thriller', 'Drama', 'Fantasy']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
18442,[28],270200,en,Young Rebels,1.4,1989-10-31,Young Rebels,4.3,4,['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18443,"[18, 37]",412540,en,JL Family Ranch,1.4,2016-07-22,JL Family Ranch,4.0,5,"['Drama', 'Western']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18444,"[18, 10749, 10770]",404845,en,Twist of Fate,1.4,2016-07-02,Twist of Fate,4.0,2,"['Drama', 'Romance', 'TV Movie']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
18445,[53],406589,en,His Double Life,1.4,2016-06-05,His Double Life,3.9,5,['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18446,[53],389260,en,Slender,1.4,2016-01-01,Slender,3.3,11,['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18447,[28],407455,en,The Chemist,1.4,2016-08-02,Assassin X,3.0,3,['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18448,[99],412339,en,The Atheist Delusion,1.4,2016-09-30,The Atheist Delusion,2.1,9,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18449,[99],407159,en,Empathy,1.4,2016-07-18,Empathy,2.0,1,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18450,[18],371893,ku,El Clásico,1.4,2016-07-27,El Clásico,0.5,1,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18451,"[53, 878]",391199,el,Displacement,1.3980000000000001,2017-04-28,Displacement,4.2,7,"['Thriller', 'Science Fiction']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
18452,"[18, 53]",384446,en,Cassidy Way,1.3980000000000001,2016-02-23,Cassidy Way,3.9,6,"['Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
18453,"[36, 99]",472053,en,American Experience: Tesla,1.393,2016-10-18,American Experience: Tesla,7.0,15,"['History', 'Documentary']",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
18454,[99],390606,en,haveababy,1.391,2016-04-14,haveababy,8.0,3,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18455,"[10402, 99, 36]",411020,en,I Called Him Morgan,1.39,2016-10-02,I Called Him Morgan,7.4,16,"['Music', 'Documentary', 'History']",0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
18456,[99],427602,en,Project X,1.39,2016-11-18,Project X,5.6,7,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18457,"[36, 18, 10402]",430124,en,George Takei's Allegiance Broadway,1.3880000000000001,2016-12-13,George Takei's Allegiance Broadway,6.0,1,"['History', 'Drama', 'Music']",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
18458,[99],415078,en,Hamilton's America,1.3869999999999998,2016-10-01,Hamilton's America,6.5,22,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18459,"[35, 18]",408513,en,Monty Comes Back,1.386,2016-09-03,Monty Comes Back,0.0,1,"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18460,[14],379624,en,Kitty,1.385,2016-10-02,Kitty,7.0,1,['Fantasy'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18461,[99],491231,ru,The Hanging,1.3840000000000001,2016-05-01,The Hanging,8.0,1,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18462,"[10749, 18]",435665,en,Ava's Impossible Things,1.3840000000000001,2016-07-16,Ava's Impossible Things,7.8,5,"['Romance', 'Drama']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18463,"[18, 10770]",447655,en,Double Mommy,1.3840000000000001,2016-12-19,Double Mommy,6.1,8,"['Drama', 'TV Movie']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18464,[18],388697,en,1985,1.3840000000000001,2016-03-11,1985,5.0,1,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18465,"[53, 27]",328216,en,Be My Cat: A Film for Anne,1.381,2016-12-05,Be My Cat: A Film for Anne,7.0,15,"['Thriller', 'Horror']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
18466,"[18, 35]",346388,en,Black Mountain Poets,1.381,2016-03-13,Black Mountain Poets,6.6,8,"['Drama', 'Comedy']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18467,"[18, 53]",511186,en,Grinder,1.381,2016-10-20,Grinder,3.7,3,"['Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
18468,"[35, 27]",393513,en,Evil Bong: High 5,1.381,2016-04-20,Evil Bong: High 5,2.3,6,"['Comedy', 'Horror']",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18469,[53],399169,en,Kaleidoscope,1.379,2017-12-08,Kaleidoscope,5.4,12,['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18470,[35],394185,en,Chokeslam,1.3769999999999998,2016-10-10,Chokeslam,4.6,10,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18471,"[10749, 35, 80, 18]",428916,en,Flatbush Luck,1.376,2016-06-05,Flatbush Luck,6.0,3,"['Romance', 'Comedy', 'Crime', 'Drama']",0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18472,[99],373441,en,Jim: The James Foley Story,1.375,2016-01-23,Jim: The James Foley Story,7.9,21,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18473,[27],437600,en,Gorenos,1.375,2016-06-05,Gorenos,5.8,5,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18474,[10751],428058,en,A Puppy for Christmas,1.3730000000000002,2016-11-25,A Puppy for Christmas,5.3,11,['Family'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18475,[35],433401,en,FML,1.371,2016-10-11,FML,10.0,2,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18476,[99],407803,en,Harry Benson: Shoot First,1.368,2016-11-04,Harry Benson: Shoot First,6.9,11,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18477,[99],381019,en,"Accidental Courtesy: Daryl Davis, Race & America",1.365,2016-03-13,"Accidental Courtesy: Daryl Davis, Race & America",7.9,13,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18478,"[18, 10749]",405604,en,Kenneth Branagh Theatre Company Live: Romeo and Juliet,1.3630000000000002,2016-07-07,Kenneth Branagh Theatre Company Live: Romeo and Juliet,7.7,12,"['Drama', 'Romance']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18479,"[28, 35]",377729,en,Bad Black,1.361,2016-09-25,Bad Black,7.6,5,"['Action', 'Comedy']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18480,[53],425007,en,It Watches,1.361,2016-12-06,It Watches,3.1,7,['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18481,"[10751, 10770, 10749]",421626,en,Sleigh Bells Ring,1.36,2016-12-18,Sleigh Bells Ring,6.1,20,"['Family', 'TV Movie', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
18482,"[27, 53]",398470,en,Den of Darkness,1.36,2016-02-20,Den of Darkness,3.1,4,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
18483,"[10749, 18]",399636,en,Retake,1.359,2016-06-21,Retake,6.8,10,"['Romance', 'Drama']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18484,[99],384673,en,National Bird,1.3559999999999999,2016-04-16,National Bird,7.0,15,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18485,[99],390319,en,Tickling Giants,1.351,2017-03-15,Tickling Giants,8.0,14,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18486,"[878, 27]",382437,en,Terror Birds,1.351,2016-03-08,Terror Birds,4.6,8,"['Science Fiction', 'Horror']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
